bathrooms,state,isFeatured,isPremierBuilder,isShowcaseListing,isPreforeclosureAuction,longitude,isNonOwnerOccupied,lotAreaUnit,lotAreaValue,homeStatus,daysOnZillow,latitude,country,bedrooms,livingArea,streetAddress,isZillowOwned,shouldHighlight,zpid,homeStatusForHDP,isUnmappable,listing_sub_type,city,price,homeType,currency,zipcode,priceForHDP,taxAssessedValue,rentZestimate,zestimate,priceChange,datePriceChanged,priceReduction,unit,open_house_info,openHouse,videoCount,newConstructionType,priceSuffix,group_type,providerListingID
3,RI,False,False,False,False,-71.4963,True,acres,0.26439393939394,FOR_SALE,-1,41.983833,USA,4,2796,130 Gauthier Dr,False,False,180927531,FOR_SALE,False,{'is_FSBA': True},Woonsocket,575500,SINGLE_FAMILY,USD,02895,575500,328700.0,3214.0,596000.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.40449,True,sqft,5565.0,FOR_SALE,-1,41.774197,USA,4,1620,25 Henry St,False,False,66078959,FOR_SALE,False,{'is_FSBA': True},Cranston,430000,SINGLE_FAMILY,USD,02905,430000,231100.0,2924.0,,,,,,,,,,,,
2,RI,False,False,False,False,-71.4948,True,sqft,2508.0,FOR_SALE,-1,41.884415,USA,2,1280,26 Pheasant Run #B,False,False,66069494,FOR_SALE,False,{'is_FSBA': True},Smithfield,317900,TOWNHOUSE,USD,02917,317900,190300.0,2077.0,321900.0,,,,# B,,,,,,,
4,RI,False,False,False,False,-71.79152,True,acres,2.41,FOR_SALE,-1,41.98249,USA,3,3258,1155 Buck Hill Rd,False,False,246695089,FOR_SALE,False,"{'is_FSBA': True, 'is_openHouse': True}",Burrillville,625000,SINGLE_FAMILY,USD,02859,625000,440300.0,4703.0,635500.0,-124000.0,1686639600000.0,,,"{'open_house_showing': [{'open_house_start': 1695506400000, 'open_house_end': 1695510000000}]}",Sat. 3-4pm,,,,,
9,RI,False,False,False,False,-71.40805,True,sqft,4660.0,FOR_SALE,-1,41.82876,USA,10,11036,161 Benefit St,False,False,66058855,FOR_SALE,False,{'is_FSBA': True},Providence,5500000,MULTI_FAMILY,USD,02903,5500000,1089800.0,1982.0,,,,,,,,,,,,
2,RI,False,False,False,False,-71.4906,True,acres,3.9699954086318,FOR_SALE,-1,41.51812,USA,3,1304,780 Shermantown Rd,False,False,66031878,FOR_SALE,False,{'is_FSBA': True},Saunderstown,399900,SINGLE_FAMILY,USD,02874,399900,289400.0,2740.0,,,,,,,,,,,,
2,RI,False,False,False,False,-71.42842,True,sqft,7405.0,FOR_SALE,-1,41.87338,USA,3,1750,19 Borah St,False,False,66099843,FOR_SALE,False,{'is_FSBA': True},North Providence,399900,SINGLE_FAMILY,USD,02904,399900,208800.0,3024.0,418800.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.31487,True,sqft,2250.0,FOR_SALE,-1,41.475964,USA,3,1304,21 Simmons St,False,False,65898238,FOR_SALE,False,{'is_FSBA': True},Newport,714999,SINGLE_FAMILY,USD,02840,714999,462400.0,3785.0,733900.0,-20001.0,1692342000000.0,"$20,001 (Aug 18)",,,,,,,,
2,RI,False,False,False,False,-71.360466,True,sqft,4356.0,FOR_SALE,-1,41.875526,USA,4,1450,87 Liberty St,False,False,65876903,FOR_SALE,False,{'is_FSBA': True},Pawtucket,399900,SINGLE_FAMILY,USD,02861,399900,215900.0,2398.0,312000.0,,,,,,,,,,,
1,RI,False,False,False,False,-71.56152,True,acres,0.51000918273646,FOR_SALE,-1,41.70512,USA,3,1144,6 Glenwood Dr,False,False,65819334,FOR_SALE,False,{'is_FSBA': True},Coventry,399000,SINGLE_FAMILY,USD,02816,399000,244800.0,2529.0,411800.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.42002,True,sqft,3083.0,FOR_SALE,-1,41.837616,USA,3,0,39 Derry St,False,False,98843068,FOR_SALE,False,{'is_FSBA': True},Providence,379900,SINGLE_FAMILY,USD,02908,379900,5800.0,1700.0,380900.0,,,,,,,,,,,
1,RI,False,False,False,False,-71.36088,True,sqft,5663.0,FOR_SALE,-1,41.770515,USA,2,900,30 Dorr Ave E,False,False,2057395261,FOR_SALE,False,{'is_FSBA': True},Riverside,274900,SINGLE_FAMILY,USD,02915,274900,,1522.0,,,,,,,,,,,,
3,RI,False,False,False,False,-71.42134,True,sqft,7500.0,FOR_SALE,-1,41.796795,USA,8,3085,166 Adelaide Ave,False,False,66008107,FOR_SALE,False,{'is_FSBA': True},Providence,549900,MULTI_FAMILY,USD,02907,549900,281400.0,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.40024,True,sqft,3049.0,FOR_SALE,-1,41.839516,USA,8,3800,241-243 Pleasant St,False,False,180851710,FOR_SALE,False,"{'is_FSBA': True, 'is_openHouse': True}",Providence,800000,MULTI_FAMILY,USD,02906,800000,388900.0,,,,,,,"{'open_house_showing': [{'open_house_start': 1695342600000, 'open_house_end': 1695346200000}, {'open_house_start': 1695492000000, 'open_house_end': 1695495600000}]}",Thu. 5:30-6:30pm,,,,,
1,RI,False,False,False,False,-71.5284,True,sqft,5001.0,FOR_SALE,-1,41.694725,USA,2,792,12 Arthur St,False,False,65987217,FOR_SALE,False,{'is_FSBA': True},West Warwick,260000,SINGLE_FAMILY,USD,02893,260000,128800.0,1934.0,275100.0,,,,,,,,,,,
1,RI,False,False,False,False,-71.45405,True,sqft,8276.0,FOR_SALE,-1,41.859646,USA,4,1575,102 Barrett Ave,False,False,66104865,FOR_SALE,False,{'is_FSBA': True},North Providence,319900,SINGLE_FAMILY,USD,02904,319900,225800.0,2700.0,339100.0,-10000.0,1695020400000.0,"$10,000 (Sep 18)",,,,,,,,
2,RI,False,False,False,False,-71.35632,True,sqft,4356.0,FOR_SALE,-1,41.88932,USA,3,1100,134 Chaplin St,False,False,66040833,FOR_SALE,False,{'is_FSBA': True},Pawtucket,399000,SINGLE_FAMILY,USD,02861,399000,222400.0,2299.0,433500.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.823135,True,sqft,8276.0,FOR_SALE,-1,41.372765,USA,4,2464,57 School St,False,False,66051709,FOR_SALE,False,{'is_FSBA': True},Westerly,599000,MULTI_FAMILY,USD,02891,599000,340400.0,2729.0,611400.0,,,,,,,,,,,
5,RI,False,False,False,False,-71.40764,True,acres,0.51409550045914,FOR_SALE,-1,41.831512,USA,3,3303,110 Congdon St,False,False,66070741,FOR_SALE,False,{'is_FSBA': True},Providence,2950000,SINGLE_FAMILY,USD,02906,2950000,2219500.0,,,-175000.0,1687330800000.0,"$175,000 (Jun 21)",,,,,,,,
3,RI,False,False,False,False,-71.34728,True,acres,0.32093663911846,FOR_SALE,-1,41.834934,USA,4,3214,235 Pleasant St,False,False,65951949,FOR_SALE,False,{'is_FSBA': True},Rumford,699900,SINGLE_FAMILY,USD,02916,699900,412200.0,3764.0,736600.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.58405,True,acres,0.56999540863177,FOR_SALE,-1,41.65407,USA,3,1425,19 Comanche Trl,False,False,66032893,FOR_SALE,False,{'is_FSBA': True},West Greenwich,445000,SINGLE_FAMILY,USD,02817,445000,180400.0,,,-4900.0,1694502000000.0,"$4,900 (Sep 12)",,,,,,,,
2,RI,False,False,False,False,-71.4543,True,sqft,4792.0,FOR_SALE,-1,41.830753,USA,4,1800,193 Unit St,False,False,2055748326,FOR_SALE,False,{'is_FSBA': True},Providence,399000,MULTI_FAMILY,USD,02909,399000,,2001.0,452700.0,-26000.0,1694674800000.0,"$26,000 (Sep 14)",,,,,,,,
2,RI,False,False,False,False,-71.50566,True,sqft,3050.0,FOR_SALE,-1,41.88895,USA,3,1476,54 River Rd,False,False,66038318,FOR_SALE,False,{'is_FSBA': True},Smithfield,379000,SINGLE_FAMILY,USD,02917,379000,204200.0,2705.0,381400.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.480354,True,acres,10.399449035813,FOR_SALE,-1,41.6174,USA,3,1792,429 Davisville Rd,False,False,65889279,FOR_SALE,False,{'is_FSBA': True},North Kingstown,429900,SINGLE_FAMILY,USD,02852,429900,317700.0,3200.0,457000.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.271,True,acres,0.61487603305785,FOR_SALE,-1,41.679108,USA,3,1913,509 Metacom Ave,False,False,110682757,FOR_SALE,False,"{'is_FSBA': True, 'is_openHouse': True}",Bristol,785000,SINGLE_FAMILY,USD,02809,785000,153800.0,3128.0,780300.0,-10000.0,1694502000000.0,"$10,000 (Sep 12)",,"{'open_house_showing': [{'open_house_start': 1695252600000, 'open_house_end': 1695259800000}, {'open_house_start': 1695499200000, 'open_house_end': 1695506400000}]}",Wed. 4:30-6:30pm,,,,,
2,RI,False,False,False,False,-71.46811,True,sqft,4356.0,FOR_SALE,-1,41.816177,USA,4,1870,7 Mott St,False,False,66080484,FOR_SALE,False,{'is_FSBA': True},Providence,429999,SINGLE_FAMILY,USD,02909,429999,190400.0,2529.0,458500.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.42857,True,sqft,3200.0,FOR_SALE,-1,41.791367,USA,4,2044,173 Reservoir Ave,False,False,65874319,FOR_SALE,False,{'is_FSBA': True},Providence,489900,MULTI_FAMILY,USD,02907,489900,173600.0,2500.0,509400.0,,,,,,,,,,,
1,RI,False,False,False,False,-71.545296,True,,,FOR_SALE,-1,41.37508,USA,2,528,854 Matunuck Beach Rd UNIT 280,False,False,65985749,FOR_SALE,False,{'is_FSBA': True},South Kingstown,214900,MANUFACTURED,USD,02879,214900,18100.0,1192.0,214100.0,-10100.0,1694415600000.0,"$10,100 (Sep 11)",Unit 280,,,,,,,
1,RI,False,False,False,False,-71.39203,True,sqft,10852.0,FOR_SALE,-1,41.70938,USA,4,1804,21 Sunnyside Dr,False,False,66042100,FOR_SALE,False,{'is_FSBA': True},Warwick,429900,SINGLE_FAMILY,USD,02889,429900,221700.0,2996.0,445300.0,,,,,,,,,,,
1,RI,False,False,False,False,-71.42913,True,sqft,7840.0,FOR_SALE,-1,41.69247,USA,3,1477,204 Missouri Dr,False,False,66043419,FOR_SALE,False,{'is_FSBA': True},Warwick,349900,SINGLE_FAMILY,USD,02886,349900,205800.0,2700.0,349400.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.53911,True,acres,0.81999540863177,FOR_SALE,-1,41.74102,USA,3,3120,1349 Hope Rd,False,False,65811053,FOR_SALE,False,{'is_FSBA': True},Hope,549000,SINGLE_FAMILY,USD,02831,549000,291600.0,3322.0,564600.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.752426,True,sqft,10019.0,FOR_SALE,-1,41.40414,USA,6,2000,41 Bowling Ln,False,False,2057874886,FOR_SALE,False,{'is_FSBA': True},Bradford,330000,MULTI_FAMILY,USD,02808,330000,,2050.0,,,,,,,,,,,,
2,RI,False,False,False,False,-71.310326,True,sqft,6256.0,FOR_SALE,-1,41.757095,USA,3,1471,59 Boyce Ave,False,False,82691766,FOR_SALE,False,{'is_FSBA': True},Barrington,750000,SINGLE_FAMILY,USD,02806,750000,541000.0,,,,,,,,,,,,,
4,RI,False,False,False,False,-71.390625,True,acres,0.25998622589532,FOR_SALE,-1,41.46268,USA,3,2860,2 Clarkes Village Rd,False,False,66006804,FOR_SALE,False,"{'is_FSBA': True, 'is_openHouse': True}",Jamestown,1750000,SINGLE_FAMILY,USD,02835,1750000,910900.0,13761.0,1671400.0,,,,,"{'open_house_showing': [{'open_house_start': 1695492000000, 'open_house_end': 1695497400000}]}",Sat. 11am-12:30pm,,,,,
2,RI,False,False,False,False,-71.47523,True,sqft,3485.0,FOR_SALE,-1,41.82081,USA,3,1980,3 Hilltop St,False,False,66052155,FOR_SALE,False,{'is_FSBA': True},Johnston,399900,SINGLE_FAMILY,USD,02919,399900,175300.0,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.30453,True,sqft,9148.0,FOR_SALE,-1,41.526066,USA,5,2070,191 Chases Ln,False,False,65808076,FOR_SALE,False,{'is_FSBA': True},Middletown,750000,SINGLE_FAMILY,USD,02842,750000,439600.0,,,,,,,,,,,,,
2,RI,False,False,False,False,-71.38491,True,sqft,6970.0,FOR_SALE,-1,41.752056,USA,3,2401,28 Gillooly Dr,False,False,65857621,FOR_SALE,False,{'is_FSBA': True},Warwick,515000,SINGLE_FAMILY,USD,02888,515000,277500.0,2835.0,542600.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.15191,True,acres,0.61000918273646,FOR_SALE,-1,41.625214,USA,3,2209,37 Luke Dr,False,False,249783536,FOR_SALE,False,{'is_FSBA': True},Tiverton,765000,SINGLE_FAMILY,USD,02878,765000,417900.0,4647.0,755100.0,-4000.0,1690354800000.0,"$4,000 (Jul 26)",,,,,,,,
1,RI,False,False,False,False,-71.462074,True,,,FOR_SALE,-1,41.61553,USA,2,720,19 C Krzak Rd,False,False,2055975075,FOR_SALE,False,{'is_FSBA': True},North Kingstown,85000,MANUFACTURED,USD,02852,85000,,2435.0,,,,,,,,,,,,
2,RI,False,False,False,False,-71.79483,True,acres,0.53000459136823,FOR_SALE,-1,41.4158,USA,3,1591,8 Clay St,False,False,66058944,FOR_SALE,False,{'is_FSBA': True},Ashaway,399900,SINGLE_FAMILY,USD,02804,399900,227200.0,2700.0,396100.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.452194,True,acres,0.50966483011938,FOR_SALE,-1,41.683502,USA,3,2200,3933 Post Rd,False,False,66023869,FOR_SALE,False,{'is_FSBA': True},Warwick,519900,SINGLE_FAMILY,USD,02886,519900,363500.0,3499.0,517300.0,,,,,,,,,,,
4,RI,False,False,False,False,-71.31243,True,sqft,4759.0,FOR_SALE,-1,41.48694,USA,4,2224,83 Division St,False,False,66038765,FOR_SALE,False,{'is_FSBA': True},Newport,2295000,SINGLE_FAMILY,USD,02840,2295000,984300.0,,,,,,,,,,,,,
1,RI,False,False,False,False,-71.19907,True,sqft,8712.0,FOR_SALE,-1,41.54727,USA,2,1152,25 Bernard Ln,False,False,66070960,FOR_SALE,False,{'is_FSBA': True},Little Compton,599000,SINGLE_FAMILY,USD,02837,599000,295500.0,2629.0,585500.0,-20000.0,1689231600000.0,"$20,000 (Jul 13)",,,,,,,,
3,RI,False,False,False,False,-71.45108,True,sqft,3049.0,FOR_SALE,-1,41.83364,USA,4,2145,36 Waller St,False,False,65897636,FOR_SALE,False,{'is_FSBA': True},Providence,429900,SINGLE_FAMILY,USD,02909,429900,250300.0,2858.0,453500.0,,,,,,,,,,,
1,RI,False,False,False,False,-71.48908,True,sqft,1306.0,FOR_SALE,-1,41.365295,USA,1,340,9 Lane Three,False,False,2056259483,FOR_SALE,False,{'is_FSBA': True},Narragansett,475000,SINGLE_FAMILY,USD,02882,475000,,1599.0,478100.0,-20000.0,1691132400000.0,"$20,000 (Aug 4)",,,,,,,,
3,RI,False,False,False,False,-71.39838,True,sqft,6534.0,FOR_SALE,-1,41.86327,USA,8,3120,83 Belmont St,False,False,65871379,FOR_SALE,False,{'is_FSBA': True},Pawtucket,525000,MULTI_FAMILY,USD,02860,525000,290600.0,1870.0,554700.0,,,,,,,,,,,
1,RI,False,False,False,False,-71.43801,True,sqft,0.11,FOR_SALE,-1,41.877583,USA,2,732,27-24 Woodward Rd,False,False,2058934515,FOR_SALE,False,{'is_FSBA': True},Lincoln,70000,MANUFACTURED,USD,02865,70000,,1226.0,,,,,,,,,,,,
4,RI,False,False,False,False,-71.2871,True,acres,0.34400826446281,FOR_SALE,-1,41.704,USA,4,2972,26 Dolly Dr,False,False,65935033,FOR_SALE,False,{'is_FSBA': True},Bristol,925000,SINGLE_FAMILY,USD,02809,925000,536800.0,,,295100.0,1693983600000.0,,,,,,,,,
3,RI,False,False,False,False,-71.77868,True,acres,1.2,FOR_SALE,-1,41.46223,USA,5,5028,495 Main St,False,False,2056212931,FOR_SALE,False,{'is_bankOwned': True},Ashaway,399900,SINGLE_FAMILY,USD,02804,399900,,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.59912,True,acres,3.0300045913682,FOR_SALE,-1,41.590775,USA,3,2970,41 Chappel Place Ln,False,False,66041279,FOR_SALE,False,{'is_FSBA': True},Exeter,670000,SINGLE_FAMILY,USD,02822,670000,503500.0,3675.0,675600.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.18333,True,sqft,7405.0,FOR_SALE,-1,41.661934,USA,3,2234,109 Kenyon Rd,False,False,65811057,FOR_SALE,False,{'is_FSBA': True},Tiverton,499900,SINGLE_FAMILY,USD,02878,499900,332800.0,,,-15100.0,1693983600000.0,"$15,100 (Sep 6)",,,,,,,,
3,RI,False,False,False,False,-71.65227,True,acres,1.0,FOR_SALE,-1,41.659515,USA,3,1965,1007 Fish Hill Rd,False,False,66017215,FOR_SALE,False,{'is_FSBA': True},Coventry,489999,SINGLE_FAMILY,USD,02816,489999,257900.0,2999.0,486700.0,-20001.0,1694674800000.0,"$20,001 (Sep 14)",,,,,,,,
2,RI,False,False,False,False,-71.423294,True,sqft,4500.0,FOR_SALE,-1,41.767494,USA,4,1374,48 Burbank St,False,False,65919049,FOR_SALE,False,{'is_FSBA': True},Cranston,339900,SINGLE_FAMILY,USD,02910,339900,202500.0,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.59696,True,acres,0.28000459136823,FOR_SALE,-1,41.368103,USA,3,2465,377 Carpenter Dr,False,False,66085343,FOR_SALE,False,{'is_FSBA': True},South Kingstown,1775000,SINGLE_FAMILY,USD,02879,1775000,725100.0,6397.0,,-75000.0,1694415600000.0,"$75,000 (Sep 11)",,,,,,,,
1,RI,False,False,False,False,-71.364525,True,acres,0.28000459136823,FOR_SALE,-1,41.849644,USA,3,1192,35 Whitaker Ave E,False,False,2055525697,FOR_SALE,False,{'is_FSBA': True},Rumford,349000,SINGLE_FAMILY,USD,02916,349000,,,,,,,,,,,,,,
1,RI,False,False,False,False,-71.63664,True,acres,3.14,FOR_SALE,-1,41.940304,USA,4,1152,391 Cooper Hill Rd,False,False,66021619,FOR_SALE,False,{'is_FSBA': True},Burrillville,405000,SINGLE_FAMILY,USD,02839,405000,190800.0,2650.0,,-20000.0,1692687600000.0,"$20,000 (Aug 22)",,,,,,,,
2,RI,False,False,False,False,-71.50948,True,acres,0.39263085399449,FOR_SALE,-1,41.439568,USA,2,1913,4 Spencer Ct,False,False,66084720,FOR_SALE,False,{'is_FSBA': True},South Kingstown,615000,SINGLE_FAMILY,USD,02879,615000,333900.0,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.31396,True,sqft,3049.0,FOR_SALE,-1,41.485878,USA,3,3800,32 Green St,False,False,83087153,FOR_SALE,False,{'is_FSBA': True},Newport,1450000,SINGLE_FAMILY,USD,02840,1450000,650200.0,,,-50000.0,1694502000000.0,"$50,000 (Sep 12)",,,,,,,,
4,RI,False,False,False,False,-71.37457,True,acres,0.64198806244261,FOR_SALE,-1,41.480427,USA,4,3153,25 Walnut St,False,False,94725984,FOR_SALE,False,{'is_FSBA': True},Jamestown,4350000,SINGLE_FAMILY,USD,02835,4350000,1353500.0,12452.0,4179700.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.212906,True,acres,0.26499081726354,FOR_SALE,-1,41.54699,USA,2,1612,46 Tony St,False,False,65896351,FOR_SALE,False,{'is_FSBA': True},Tiverton,679900,SINGLE_FAMILY,USD,02878,679900,494600.0,3728.0,683800.0,-20000.0,1692342000000.0,"$20,000 (Aug 18)",,,,,,,,
1,RI,False,False,False,False,-71.35288,True,sqft,560.0,FOR_SALE,-1,41.861,USA,1,560,660 Beverage Hill Ave,False,False,2078311095,FOR_SALE,False,{'is_FSBA': True},Pawtucket,85000,MANUFACTURED,USD,02861,85000,,1216.0,88400.0,,,,,,,,,,,
1,RI,False,False,False,False,-71.71648,True,acres,0.5,FOR_SALE,-1,41.9403,USA,2,968,490 Court House Ln,False,False,80214172,FOR_SALE,False,{'is_FSBA': True},Pascoag,549900,SINGLE_FAMILY,USD,02859,549900,86900.0,,,,,,,,,,,,,
2,RI,False,False,False,False,-71.40934,True,sqft,3915.0,FOR_SALE,-1,41.7953,USA,4,2254,222 Pavilion Ave,False,False,66028517,FOR_SALE,False,{'is_FSBA': True},Providence,239900,SINGLE_FAMILY,USD,02905,239900,122300.0,2928.0,254200.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.78128,True,acres,0.35353535353535,FOR_SALE,-1,41.32726,USA,3,980,473 Atlantic Ave,False,False,66073827,FOR_SALE,False,{'is_FSBA': True},Westerly,2799900,SINGLE_FAMILY,USD,02891,2799900,1124400.0,,,,,,,,,,,,,
2,RI,False,False,False,False,-71.46252,True,acres,0.69598255280073,FOR_SALE,-1,41.652668,USA,4,1800,150 Cedar Ave,False,False,65858285,FOR_SALE,False,{'is_FSBA': True},East Greenwich,695000,SINGLE_FAMILY,USD,02818,695000,464200.0,,,-54999.0,1693292400000.0,"$54,999 (Aug 29)",,,,,,,,
1,RI,False,False,False,False,-71.56648,True,sqft,3485.0,FOR_SALE,-1,41.6873,USA,3,1250,70 S Main St,False,False,65950619,FOR_SALE,False,{'is_FSBA': True},Coventry,292500,SINGLE_FAMILY,USD,02816,292500,118800.0,,,-2500.0,1694502000000.0,"$2,500 (Sep 12)",,,,,,,,
2,RI,False,False,False,False,-71.47547,True,sqft,5227.0,FOR_SALE,-1,41.826344,USA,2,1638,75 Borden Ave,False,False,66050809,FOR_SALE,False,{'is_FSBA': True},Johnston,409900,SINGLE_FAMILY,USD,02919,409900,205500.0,2714.0,432400.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.44585,True,sqft,3200.0,FOR_SALE,-1,41.801,USA,9,3150,948 Cranston St,False,False,65924777,FOR_SALE,False,{'is_FSBA': True},Cranston,500000,MULTI_FAMILY,USD,02920,500000,238300.0,,,,,,,,,,,,,
2,RI,False,False,False,False,-71.49051,True,acres,0.28000459136823,FOR_SALE,-1,41.448914,USA,4,1440,913 Kingstown Rd,False,False,65822629,FOR_SALE,False,{'is_FSBA': True},South Kingstown,687000,SINGLE_FAMILY,USD,02879,687000,236900.0,,,-40000.0,1693983600000.0,"$40,000 (Sep 6)",,,,,,,,
3,RI,False,False,False,False,-71.48605,True,acres,0.31000918273646,FOR_SALE,-1,41.838123,USA,4,3268,27 Barnes Ave,False,False,65944498,FOR_SALE,False,{'is_FSBA': True},Johnston,700000,MULTI_FAMILY,USD,02919,700000,345700.0,3499.0,733000.0,,,,,,,,,,,
4,RI,False,False,False,False,-71.43864,True,sqft,8712.0,FOR_SALE,-1,41.579205,USA,4,2624,567 Shore Acres Ave,False,False,65984758,FOR_SALE,False,{'is_FSBA': True},North Kingstown,1750000,SINGLE_FAMILY,USD,02852,1750000,681200.0,,,,,,,,,,,,,
1,RI,False,False,False,False,-71.603004,True,acres,0.45998622589532,FOR_SALE,-1,41.672024,USA,3,1793,90 Wisteria Dr,False,False,65953342,FOR_SALE,False,{'is_FSBA': True},Coventry,449900,SINGLE_FAMILY,USD,02816,449900,274500.0,2529.0,466100.0,,,,,,,,,,,
3,RI,False,False,False,False,-71.264755,True,sqft,7392.0,FOR_SALE,-1,41.72694,USA,4,1456,65 Barker Ave,False,False,65824687,FOR_SALE,False,{'is_FSBA': True},Warren,525000,MULTI_FAMILY,USD,02885,525000,300200.0,2764.0,557000.0,,,,,,,,,,,
9,RI,False,False,False,False,-71.34712,True,acres,14.85,FOR_SALE,-1,41.45591,USA,5,7640,320 Harrison Ave,False,False,65916729,FOR_SALE,False,{'is_FSBA': True},Newport,14950000,SINGLE_FAMILY,USD,02840,14950000,11467600.0,,,-2050000.0,1691305200000.0,"$2,050,000 (Aug 6)",,,,,,,,
1,RI,False,False,False,False,-71.61397,True,acres,0.46000918273646,FOR_SALE,-1,41.381397,USA,2,1496,1935 Matunuck School House Rd,False,False,66091063,FOR_SALE,False,{'is_newHome': True},South Kingstown,559900,SINGLE_FAMILY,USD,02879,559900,238100.0,,,,,,,,,,BUILDER_SPEC,,,
5,RI,False,False,False,False,-71.3203,True,sqft,10769.0,FOR_SALE,-1,41.49613,USA,5,7926,21 Cherry St,False,False,79896258,FOR_SALE,False,{'is_FSBA': True},Newport,3995000,SINGLE_FAMILY,USD,02840,3995000,1741100.0,,,,,,,,,,,,,
4,RI,False,False,False,False,-71.30358,True,acres,0.36313131313131,FOR_SALE,-1,41.744583,USA,3,2912,166 New Meadow Rd,False,False,82696601,FOR_SALE,False,{'is_FSBA': True},Barrington,1250000,SINGLE_FAMILY,USD,02806,1250000,983000.0,,,,,,,,,,,,,
4,RI,False,False,False,False,-71.38774,True,sqft,2112.0,FOR_SALE,-1,41.874825,USA,4,2336,46 S Union St,False,False,2073765622,FOR_SALE,False,{'is_FSBA': True},Pawtucket,1,MULTI_FAMILY,USD,02860,1,,,,,,,,,,,,,,
8,RI,False,False,False,False,-71.30297,True,acres,0.26278696051423,FOR_SALE,-1,41.474365,USA,5,6211,138 Webster St,False,False,65864434,FOR_SALE,False,{'is_FSBA': True},Newport,4295000,SINGLE_FAMILY,USD,02840,4295000,2281400.0,10454.0,4313700.0,,,,,,,,,,,
2,RI,False,False,False,False,-71.5485,True,acres,0.26999540863177,FOR_SALE,-1,41.69944,USA,3,1994,9 Meeting St,False,False,65945407,FOR_SALE,False,{'is_FSBA': True},Coventry,325000,SINGLE_FAMILY,USD,02816,325000,254700.0,,,,,,,,,,,,,
10,RI,False,False,False,False,-71.84209,True,acres,3.4199954086318,FOR_SALE,-1,41.320152,USA,9,11681,16 Yosemite Valley Rd,False,False,65802553,FOR_SALE,False,{'is_FSBA': True},Westerly,6900000,SINGLE_FAMILY,USD,02891,6900000,5861300.0,31427.0,,,,,,,,,,,,
2,RI,False,False,False,False,-71.42477,True,sqft,5368.0,FOR_SALE,-1,41.78424,USA,4,1587,40 Monument St,False,False,65949332,FOR_SALE,False,{'is_FSBA': True},Cranston,415000,SINGLE_FAMILY,USD,02910,415000,274900.0,,,-10000.0,1694415600000.0,"$10,000 (Sep 11)",,,,,,,,
1,RI,False,False,False,False,-71.30491,True,sqft,4792.0,FOR_SALE,-1,41.506344,USA,3,1334,9 Sagamore St,False,False,66045446,FOR_SALE,False,{'is_FSBA': True},Newport,725000,SINGLE_FAMILY,USD,02840,725000,327000.0,,,,,,,,,,,,,
3,RI,False,False,False,False,-71.74954,True,acres,3.8199954086318,FOR_SALE,-1,41.35095,USA,5,3387,318 Post Rd,False,False,65971806,FOR_SALE,False,{'is_FSBA': True},Westerly,749900,SINGLE_FAMILY,USD,02891,749900,404700.0,3954.0,711400.0,-29000.0,1694415600000.0,"$29,000 (Sep 11)",,,,,,,,
2,RI,False,False,False,False,-71.39725,True,sqft,7841.0,FOR_SALE,-1,41.78276,USA,4,2503,108 Pawtuxet Ave,False,False,65916540,FOR_SALE,False,{'is_FSBA': True},Cranston,595000,SINGLE_FAMILY,USD,02905,595000,353100.0,,,,,,,,,,,,,
4,RI,False,False,False,False,-71.60325,True,acres,5.36,FOR_SALE,-1,41.954678,USA,3,2688,90 Colwell Rd,False,False,65907214,FOR_SALE,False,{'is_FSBA': True},Burrillville,998217,SINGLE_FAMILY,USD,02830,998217,493700.0,3498.0,1016100.0,-251783.0,1691478000000.0,"$251,783 (Aug 8)",,,,,,,,
1,RI,False,False,False,False,-71.59808,True,acres,1.4,FOR_SALE,-1,41.8874,USA,3,1008,14 Highland Rd,False,False,66012310,FOR_SALE,False,{'is_FSBA': True},Glocester,220000,SINGLE_FAMILY,USD,02814,220000,176900.0,,,,,,,,,,,,,
4,RI,False,False,False,False,-71.73887,True,acres,55.0,FOR_SALE,-1,41.74312,USA,6,3942,33 Johnson Rd,False,False,66034248,FOR_SALE,False,{'is_FSBA': True},Foster,925000,SINGLE_FAMILY,USD,02825,925000,525100.0,,,,,,,,,,,,,
